Estimate,Std. Error,df,t value,Pr(>|t|),Pedigree,VI.BLUE,Env.DAP,Vegetation.Index,Env.DAP.Pedigree,DAP,Year,Env
0.310646364468456,0.00300632545168196,72.7533473382554,103.330916582786,1.12123816251388e-80,2369/LH123HT,0.310646364468456,TXH2.2021.35,RCC,TXH2.2021.35.RCC.(Intercept),35,2021,TXH2.2021
0.000288427966376415,0.00331431014652843,217.704899897879,0.0870250379791791,0.930731600247789,B14A/H95,0.310934792434832,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeB14A/H95,35,2021,TXH2.2021
0.00243083601286887,0.00329437792916782,215.319512600025,0.737874058512442,0.461394378169286,B14A/MO17,0.313077200481325,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeB14A/MO17,35,2021,TXH2.2021
-0.0016456479995074,0.00333201211059705,219.97149416811,-0.49389016152541,0.621876547821074,B14A/OH43,0.309000716468948,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeB14A/OH43,35,2021,TXH2.2021
0.000879151252924499,0.00331761489054328,217.523012538374,0.264994968352259,0.79126427999276,B37/H95,0.31152551572138,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeB37/H95,35,2021,TXH2.2021
0.0083641194857857,0.00331137509345116,217.738255112427,2.52587497632849,0.012252431613223,B37/MO17,0.319010483954242,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeB37/MO17,35,2021,TXH2.2021
0.00316561710171977,0.00326849987044167,218.233821351465,0.968522939329962,0.33385540587208,B37/OH43,0.313811981570176,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeB37/OH43,35,2021,TXH2.2021
0.00359296158341771,0.00331876864995402,218.922731072472,1.08261887536737,0.280168612832234,B73/MO17,0.314239326051874,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeB73/MO17,35,2021,TXH2.2021
0.00283373476766189,0.00335186389632136,217.928164136546,0.845420594425652,0.398803295071099,B73/PHM49,0.313480099236118,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeB73/PHM49,35,2021,TXH2.2021
-0.000519659563661029,0.00331245865423571,218.766731174283,-0.156880316980419,0.875483859106807,B73/PHN82,0.310126704904795,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeB73/PHN82,35,2021,TXH2.2021
0.00440019765477216,0.00330811836303927,218.243592406285,1.33012098476717,0.184866739373872,B73/TX779,0.315046562123228,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeB73/TX779,35,2021,TXH2.2021
0.00700401868460316,0.00326662946989124,217.865462898782,2.14411176693277,0.0331314632581026,CG119/CG108,0.317650383153059,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeCG119/CG108,35,2021,TXH2.2021
0.00448570353488274,0.00330533329152183,218.802356478551,1.3571108082772,0.176144292492757,CG44/CGR01,0.315132068003339,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeCG44/CGR01,35,2021,TXH2.2021
-0.00241952329201488,0.00330345972956254,217.97777804045,-0.732421004065119,0.46469844548383,DKC67-44,0.308226841176441,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeDKC67-44,35,2021,TXH2.2021
0.00452982823135795,0.00318406445879245,210.809250107546,1.4226559449352,0.156313964051784,F42/H95,0.315176192699814,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeF42/H95,35,2021,TXH2.2021
0.00471491778710199,0.00321671209383332,209.870831984336,1.46575685033822,0.144211152046227,F42/MO17,0.315361282255558,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeF42/MO17,35,2021,TXH2.2021
0.000832591252666373,0.0032637670923201,216.931753034899,0.255101307512269,0.798886542346942,F42/OH43,0.311478955721122,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeF42/OH43,35,2021,TXH2.2021
-0.00195050120516143,0.00334098721678983,220.028028191594,-0.583809837810621,0.5599462639883,LH195/TX779,0.308695863263294,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeLH195/TX779,35,2021,TXH2.2021
0.000224085193763721,0.00329818429079799,217.319784359391,0.0679419868649923,0.945894284293252,LH74/PHN82,0.31087044966222,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeLH74/PHN82,35,2021,TXH2.2021
0.00221729198290996,0.00333443340807539,220.777234660405,0.664968140476304,0.506764884244652,LH82/TX779,0.312863656451366,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeLH82/TX779,35,2021,TXH2.2021
0.00453225764961243,0.00318484212890246,210.568861438373,1.42307136937249,0.156195335818536,PB80/TX779,0.315178622118068,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreePB80/TX779,35,2021,TXH2.2021
-0.00460263566068928,0.00321416881109488,208.867014953434,-1.4319831754952,0.153643405043422,PHB47/PHN82,0.306043728807766,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreePHB47/PHN82,35,2021,TXH2.2021
0.00550471689523397,0.0033165732859339,218.899491430994,1.65976036729848,0.0983945535094583,PHG39/PHN82,0.31615108136369,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreePHG39/PHN82,35,2021,TXH2.2021
0.00338856236134674,0.00326565186859716,217.80114134303,1.03763735318253,0.300589525300244,PHW52/PHM49,0.314034926829803,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreePHW52/PHM49,35,2021,TXH2.2021
-0.000852134586144757,0.00330108728768385,216.636494635036,-0.258137550413773,0.796545817165709,PHW52/PHN82,0.309794229882311,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreePHW52/PHN82,35,2021,TXH2.2021
0.00945416426115483,0.00331129724648504,218.770156249351,2.85512400651753,0.00471583001628512,REDEAR/LH195,0.320100528729611,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeREDEAR/LH195,35,2021,TXH2.2021
-0.00250708126803608,0.00331298363636011,217.673635428237,-0.75674423517242,0.450021392082553,TX714/TX779,0.30813928320042,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeTX714/TX779,35,2021,TXH2.2021
0.00612597903897215,0.00332720107642655,220.120845351508,1.84118088996038,0.0669407809330252,TX773/TX779,0.316772343507428,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeTX773/TX779,35,2021,TXH2.2021
0.000336044882921031,0.00326239910993945,217.479069648835,0.103005448320904,0.918053565037423,TX777/LH195,0.310982409351377,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeTX777/LH195,35,2021,TXH2.2021
0.00343232601141175,0.0033319543884486,221.888216719075,1.03012394866842,0.304073377368202,TX779/LH195,0.314078690479868,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeTX779/LH195,35,2021,TXH2.2021
0.00418299061513095,0.00330292419963168,217.192716230095,1.26645068500131,0.206708311731979,W10004_0007/PHZ51,0.314829355083587,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0007/PHZ51,35,2021,TXH2.2021
0.00461063611574887,0.00336307669708665,220.966239203484,1.37095776606669,0.171778955457361,W10004_0011/PHZ51,0.315257000584205,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0011/PHZ51,35,2021,TXH2.2021
0.00526167392643548,0.00325298511806951,215.571032604017,1.61749093077869,0.10723464373176,W10004_0014/PHZ51,0.315908038394891,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0014/PHZ51,35,2021,TXH2.2021
0.00633449900654922,0.00330793136809892,217.387066522818,1.91494269428863,0.0568123965672567,W10004_0018/PHZ51,0.316980863475005,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0018/PHZ51,35,2021,TXH2.2021
-0.00074928903891447,0.0033007132933347,217.176303671595,-0.22700821680803,0.820630893626506,W10004_0026/PHZ51,0.309897075429541,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0026/PHZ51,35,2021,TXH2.2021
0.00267221127543017,0.00331838679090367,220.342047151959,0.805274202137982,0.421529578051173,W10004_0032/PHZ51,0.313318575743886,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0032/PHZ51,35,2021,TXH2.2021
0.00350169003987355,0.00331637234685419,218.582574488321,1.05587964005162,0.292188828255331,W10004_0034/PHZ51,0.314148054508329,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0034/PHZ51,35,2021,TXH2.2021
0.00348151843548727,0.00322973584194911,211.341530098483,1.07795764293411,0.282281484640207,W10004_0037/PHZ51,0.314127882903943,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0037/PHZ51,35,2021,TXH2.2021
0.00110371228636228,0.00328991636697336,215.190055099564,0.335483387189463,0.737587311494906,W10004_0038/PHZ51,0.311750076754818,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0038/PHZ51,35,2021,TXH2.2021
0.00482063673036736,0.00332159015215201,218.557066242864,1.45130389649191,0.14812908933088,W10004_0041/PHZ51,0.315467001198823,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0041/PHZ51,35,2021,TXH2.2021
0.00249546064769213,0.00326202180282713,217.016767514682,0.765004282169225,0.445100097548193,W10004_0045/PHZ51,0.313141825116148,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0045/PHZ51,35,2021,TXH2.2021
0.0040729939604054,0.00331764974651613,219.012558908879,1.22767448995557,0.220887037313608,W10004_0046/PHZ51,0.314719358428861,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0046/PHZ51,35,2021,TXH2.2021
0.000205970928089701,0.00326867776948731,218.823135369661,0.0630135310407203,0.949813250893992,W10004_0047/PHZ51,0.310852335396546,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0047/PHZ51,35,2021,TXH2.2021
-0.000935053453866199,0.0033061454071193,217.490036897235,-0.282822846161787,0.777581631732419,W10004_0053/PHZ51,0.30971131101459,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0053/PHZ51,35,2021,TXH2.2021
0.00347573331833115,0.00330453986437051,218.045799363903,1.05180553450314,0.294053022791101,W10004_0055/PHZ51,0.314122097786787,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0055/PHZ51,35,2021,TXH2.2021
0.002620574077497,0.00331219301690228,215.937797468174,0.791190025497938,0.429701266312206,W10004_0061/PHZ51,0.313266938545953,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0061/PHZ51,35,2021,TXH2.2021
0.00161725310110159,0.00331791019172226,219.285748049986,0.487431246673409,0.626439681324409,W10004_0062/PHZ51,0.312263617569557,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0062/PHZ51,35,2021,TXH2.2021
0.00427185667781915,0.00332419216021174,221.536032037006,1.28508114812082,0.200105838667397,W10004_0064/PHZ51,0.314918221146275,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0064/PHZ51,35,2021,TXH2.2021
0.00201443972547811,0.00332575952378997,220.655147951946,0.605708173146114,0.545331077105298,W10004_0065/PHZ51,0.312660804193934,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0065/PHZ51,35,2021,TXH2.2021
0.00535747592873995,0.00326110431648456,216.99043909286,1.64284101605044,0.101864105440378,W10004_0068/PHZ51,0.316003840397196,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0068/PHZ51,35,2021,TXH2.2021
0.00285759579390218,0.00325851251411292,216.318894016998,0.8769632712858,0.381479457581246,W10004_0069/PHZ51,0.313503960262358,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0069/PHZ51,35,2021,TXH2.2021
0.00779103052350501,0.00332489422627585,220.620168012808,2.34324161711201,0.0200066441217392,W10004_0071/PHZ51,0.318437394991961,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0071/PHZ51,35,2021,TXH2.2021
0.00798086044484962,0.00321428902651022,210.10717515963,2.48293180203353,0.0138134628473625,W10004_0072/PHZ51,0.318627224913305,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0072/PHZ51,35,2021,TXH2.2021
0.00545465790205139,0.00325361209617328,216.202218238582,1.67649299941651,0.0950869977657212,W10004_0073/PHZ51,0.316101022370507,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0073/PHZ51,35,2021,TXH2.2021
0.00318543738965379,0.00331635467363483,218.034703758555,0.960523738603158,0.337855652758145,W10004_0076/PHZ51,0.31383180185811,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0076/PHZ51,35,2021,TXH2.2021
0.000940734253660866,0.00322170457919721,210.117390087395,0.291998918751042,0.770575550137001,W10004_0080/PHZ51,0.311587098722117,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0080/PHZ51,35,2021,TXH2.2021
0.00556451512390822,0.00322082894949823,209.467421727905,1.72766552063409,0.0855221103599776,W10004_0092/PHZ51,0.316210879592364,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0092/PHZ51,35,2021,TXH2.2021
0.00336359063909673,0.0033105264459143,218.31827253927,1.01602892894812,0.310740266490171,W10004_0093/PHZ51,0.314009955107553,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0093/PHZ51,35,2021,TXH2.2021
0.00420937433858642,0.00330849154351065,217.807831207925,1.27229412051628,0.204625234670366,W10004_0095/PHZ51,0.314855738807042,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0095/PHZ51,35,2021,TXH2.2021
0.00281873362313595,0.00331441433414865,218.000124068749,0.85044696859241,0.396009728139113,W10004_0097/PHZ51,0.313465098091592,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0097/PHZ51,35,2021,TXH2.2021
0.0046077347828377,0.00328874215037355,215.956294845841,1.40106295116944,0.162630608053937,W10004_0099/PHZ51,0.315254099251294,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0099/PHZ51,35,2021,TXH2.2021
0.00288399795507879,0.00326970152901769,218.467741560836,0.882037069586968,0.378726192859963,W10004_0103/PHZ51,0.313530362423535,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0103/PHZ51,35,2021,TXH2.2021
0.00824170735663019,0.00322598848401483,211.183253279611,2.55478511391744,0.0113292096361586,W10004_0112/PHZ51,0.318888071825086,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0112/PHZ51,35,2021,TXH2.2021
0.00190917489060837,0.00332899250448485,218.576091017397,0.57349930588198,0.56689626148995,W10004_0118/PHZ51,0.312555539359064,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0118/PHZ51,35,2021,TXH2.2021
-3.62506069465815e-05,0.00326390895741695,218.281536433705,-0.0111065006467797,0.991148620972817,W10004_0119/PHZ51,0.310610113861509,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0119/PHZ51,35,2021,TXH2.2021
0.0024041660495154,0.00321606700310811,209.811089399308,0.74754849547349,0.455569545235566,W10004_0127/PHZ51,0.313050530517971,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0127/PHZ51,35,2021,TXH2.2021
0.00381636465264081,0.00329826031917457,215.611586020219,1.15708412415303,0.248518279877286,W10004_0129/PHZ51,0.314462729121097,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0129/PHZ51,35,2021,TXH2.2021
0.00422736561482422,0.00327533813666287,218.281355920757,1.29066540260522,0.198185108074561,W10004_0132/PHZ51,0.31487373008328,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0132/PHZ51,35,2021,TXH2.2021
0.00292549112552467,0.00331588528213413,218.544639389762,0.882265481645916,0.378602624339541,W10004_0134/PHZ51,0.31357185559398,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0134/PHZ51,35,2021,TXH2.2021
0.000997927382218026,0.0033169147043211,218.12537945546,0.30086012791284,0.7638077365671,W10004_0138/PHZ51,0.311644291850674,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0138/PHZ51,35,2021,TXH2.2021
0.00481636223548068,0.00318186585739627,210.207263331224,1.51369116466208,0.131606268088797,W10004_0140/PHZ51,0.315462726703937,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0140/PHZ51,35,2021,TXH2.2021
0.000379964142184083,0.00328007091582846,219.750938822475,0.115840221731339,0.907884959931103,W10004_0146/PHZ51,0.31102632861064,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0146/PHZ51,35,2021,TXH2.2021
0.00847906592442752,0.00326539649819637,218.207993463982,2.5966420706064,0.0100539285611305,W10004_0147/PHZ51,0.319125430392883,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0147/PHZ51,35,2021,TXH2.2021
0.00325774225320344,0.0033046722670445,217.342190749738,0.985798890162555,0.325327955767142,W10004_0148/PHZ51,0.313904106721659,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0148/PHZ51,35,2021,TXH2.2021
0.00228015649107006,0.00332754629651576,218.628631784965,0.685236594140732,0.49392051514532,W10004_0150/PHZ51,0.312926520959526,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0150/PHZ51,35,2021,TXH2.2021
0.00789719374188559,0.00327948843079992,219.368471212395,2.40805659435101,0.0168645257130658,W10004_0152/PHZ51,0.318543558210341,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0152/PHZ51,35,2021,TXH2.2021
0.00826960647378893,0.00317762563154989,210.02461056293,2.60244831602627,0.00991547196745783,W10004_0153/PHZ51,0.318915970942245,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0153/PHZ51,35,2021,TXH2.2021
0.00164376377864981,0.00330227334716298,217.387963748774,0.497767327487285,0.619151192571816,W10004_0160/PHZ51,0.312290128247106,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0160/PHZ51,35,2021,TXH2.2021
0.00291879744287323,0.00326238523450177,217.135698979279,0.89468202957919,0.371947741580637,W10004_0166/PHZ51,0.313565161911329,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0166/PHZ51,35,2021,TXH2.2021
0.00228023371673903,0.00332742313233646,218.290483990903,0.685285166944756,0.493891053497173,W10004_0168/PHZ51,0.312926598185195,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0168/PHZ51,35,2021,TXH2.2021
0.00658805447916043,0.00331792720000032,220.281968410697,1.98559343892771,0.0483186489743923,W10004_0185/PHZ51,0.317234418947616,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0185/PHZ51,35,2021,TXH2.2021
0.00885151494653102,0.00321882645463717,210.300096538827,2.74991990754244,0.00648016752428942,W10004_0190/PHZ51,0.319497879414987,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0190/PHZ51,35,2021,TXH2.2021
0.00510480701271572,0.00330555761509761,218.189329447986,1.5443104030014,0.123962281184748,W10004_0192/PHZ51,0.315751171481172,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0192/PHZ51,35,2021,TXH2.2021
0.00419073003404533,0.00332472810658442,218.458080882956,1.2604730070245,0.208843430628156,W10004_0197/PHZ51,0.314837094502501,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0197/PHZ51,35,2021,TXH2.2021
0.0064218417100485,0.003333530198455,218.048224144478,1.92643873843556,0.0553496405301894,W10004_0199/PHZ51,0.317068206178504,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0199/PHZ51,35,2021,TXH2.2021
0.00428157271558665,0.00330840324981545,218.494549055243,1.29415080094166,0.196979528512285,W10004_0200/PHZ51,0.314927937184042,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0200/PHZ51,35,2021,TXH2.2021
0.00113162822238895,0.00329775913868539,218.974858583004,0.343150659220086,0.7318143317644,W10004_0203/PHZ51,0.311777992690845,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0203/PHZ51,35,2021,TXH2.2021
0.00940686248681847,0.00326713587915176,218.269024451914,2.87923821805072,0.00438303224797124,W10004_0204/PHZ51,0.320053226955274,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0204/PHZ51,35,2021,TXH2.2021
0.00581974715809593,0.0032724946761258,217.967625293512,1.77838246783208,0.0767349781434367,W10004_0206/PHZ51,0.316466111626552,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0206/PHZ51,35,2021,TXH2.2021
0.00107966449687533,0.00335263348578743,220.086790987595,0.322034753113418,0.747732037414998,W10004_0212/PHZ51,0.311726028965331,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0212/PHZ51,35,2021,TXH2.2021
0.00516015190965895,0.00332530320734941,217.075943140536,1.55178387891193,0.122170634674168,W10004_0213/PHZ51,0.315806516378115,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0213/PHZ51,35,2021,TXH2.2021
0.00711556522056999,0.00331993722853973,219.421357807735,2.14328305951127,0.0331908407418681,W10004_0217/PHZ51,0.317761929689026,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0217/PHZ51,35,2021,TXH2.2021
0.00333237237320965,0.00321897297668728,209.070677874948,1.03522844004707,0.30175815907924,W10004_0220/PHZ51,0.313978736841665,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0220/PHZ51,35,2021,TXH2.2021
0.00142365733949112,0.00331195254945812,217.289673793733,0.429854388983938,0.667727539049872,W10004_0221/PHZ51,0.312070021807947,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0221/PHZ51,35,2021,TXH2.2021
0.00656015113958198,0.00330702867438394,216.932068478235,1.98369950354424,0.0485502915875962,W10004_0223/PHZ51,0.317206515608038,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0223/PHZ51,35,2021,TXH2.2021
0.0039930663712207,0.00331779405491455,217.585037330746,1.20353051007066,0.230078868166575,W10004_0224/PHZ51,0.314639430839677,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0224/PHZ51,35,2021,TXH2.2021
-0.00115991293786445,0.00327188027655604,219.029352984973,-0.354509590762095,0.723298095822801,W10004_0225/PHZ51,0.309486451530591,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0225/PHZ51,35,2021,TXH2.2021
-0.000454945401786663,0.0032531344602427,216.734188938763,-0.13984832393086,0.888909704607009,W10004_0227/PHZ51,0.310191419066669,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0227/PHZ51,35,2021,TXH2.2021
0.0012251256236471,0.0032961544660033,216.537867318271,0.371683316508104,0.71049209247445,W10004_0231/PHZ51,0.311871490092103,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0231/PHZ51,35,2021,TXH2.2021
0.000209081532510678,0.0033481099296157,220.485044025265,0.0624476307248002,0.950262938490729,W10004_0241/PHZ51,0.310855446000967,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0241/PHZ51,35,2021,TXH2.2021
0.00437725189304191,0.00330827585374322,218.160644195766,1.3231217971407,0.187179951720471,W10004_0254/PHZ51,0.315023616361498,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0254/PHZ51,35,2021,TXH2.2021
0.0075297796420243,0.00322851051833425,210.600184290316,2.33227663322258,0.020630430454334,W10004_0258/PHZ51,0.31817614411048,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0258/PHZ51,35,2021,TXH2.2021
0.00372425202075068,0.00327342987890545,218.335264337826,1.13772164320684,0.256483698110197,W10004_0261/PHZ51,0.314370616489206,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0261/PHZ51,35,2021,TXH2.2021
0.00200796982391377,0.00329518657435657,216.451771869719,0.609364531750635,0.542921925415231,W10004_0262/PHZ51,0.31265433429237,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0262/PHZ51,35,2021,TXH2.2021
-0.00135003815402716,0.00330331199527034,216.393173526062,-0.408692293056222,0.683169652472729,W10004_0264/PHZ51,0.309296326314429,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0264/PHZ51,35,2021,TXH2.2021
0.00446809329841879,0.00326407175370827,217.75615804769,1.36887104070021,0.172449979093012,W10004_0268/PHZ51,0.315114457766875,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0268/PHZ51,35,2021,TXH2.2021
0.00809263123829519,0.00333254421512722,219.646548782638,2.42836425142112,0.0159717607871265,W10004_0276/PHZ51,0.318738995706751,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0276/PHZ51,35,2021,TXH2.2021
0.00809431028134842,0.00323338762405709,209.788368810938,2.50335289871373,0.0130646448112218,W10004_0292/PHZ51,0.318740674749804,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0292/PHZ51,35,2021,TXH2.2021
0.00615021919360735,0.00330661971333944,218.049169008072,1.85997173149255,0.0642362007008506,W10004_0299/PHZ51,0.316796583662063,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0299/PHZ51,35,2021,TXH2.2021
0.00362883096316481,0.00334222073362902,222.232950006898,1.08575442868029,0.278763994753299,W10004_0306/PHZ51,0.314275195431621,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0306/PHZ51,35,2021,TXH2.2021
0.00294386216940387,0.00332512684192864,219.885139012457,0.885338307183606,0.376941333153232,W10004_0308/PHZ51,0.31359022663786,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0308/PHZ51,35,2021,TXH2.2021
0.00654610403288937,0.00335991653945022,225.269721805879,1.94829364242497,0.0526218242651073,W10004_0344/PHZ51,0.317192468501345,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0344/PHZ51,35,2021,TXH2.2021
0.0072955034690522,0.00331056648288374,217.870237848541,2.20370244994968,0.0285924962776157,W10004_0380/PHZ51,0.317941867937508,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0380/PHZ51,35,2021,TXH2.2021
0.00430112053161823,0.00332368036426834,217.571505043548,1.29408368441743,0.197008455898003,W10004_0381/PHZ51,0.314947485000074,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0381/PHZ51,35,2021,TXH2.2021
0.00518883802006131,0.00340754729048825,225.877218673671,1.52274864520452,0.129220349734235,W10004_0383/PHZ51,0.315835202488517,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0383/PHZ51,35,2021,TXH2.2021
0.00905104352622759,0.00332018454106718,220.495211580049,2.72606640211583,0.00692453316159485,W10004_0389/PHZ51,0.319697407994683,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0389/PHZ51,35,2021,TXH2.2021
0.00829270512262733,0.00331344909099485,218.820801233963,2.50274106977074,0.0130547399217161,W10004_0403/PHZ51,0.318939069591083,TXH2.2021.35,RCC,TXH2.2021.35.RCC.PedigreeW10004_0403/PHZ51,35,2021,TXH2.2021
